,first name,gender,race
87986,clifton,0,hispanic
87987,marshall,0,hispanic
87988,maddyel,0,hispanic
87989,juan,0,hispanic
87990,daniel,0,hispanic
87991,gregorio,0,hispanic
87992,noe,0,hispanic
87993,ramiro,0,hispanic
87994,daniel,0,hispanic
87995,roberto,0,hispanic
87996,fabian,0,hispanic
87997,robert,0,hispanic
87998,benjamin,0,hispanic
87999,rene,0,hispanic
88000,waldemar,0,hispanic
88001,victor,0,hispanic
88002,dimas,0,hispanic
88003,gregory,0,hispanic
88004,hector,0,hispanic
88005,orlando,0,hispanic
88006,miguel,0,hispanic
88007,yuniet,0,hispanic
88008,richard,0,hispanic
88009,david,0,hispanic
88010,felix,0,hispanic
88011,jason,0,hispanic
88012,juan,0,hispanic
88013,carlos,0,hispanic
88014,romeo,0,hispanic
88015,santiago,0,hispanic
88016,jorge,0,hispanic
88017,jose,0,hispanic
88018,pedro,0,hispanic
88019,reynaldo,0,hispanic
88020,jose,0,hispanic
88021,noe,0,hispanic
88022,hanly,0,hispanic
88023,armando,0,hispanic
88024,alexandro,0,hispanic
88025,juan,0,hispanic
88026,luis,0,hispanic
88027,manuel,0,hispanic
88028,gustavo,0,hispanic
88029,tarsis,0,hispanic
88030,juan,0,hispanic
88031,oscar,0,hispanic
88032,edgardo,0,hispanic
88033,generoso,0,hispanic
88034,john,0,hispanic
88035,david,0,hispanic
88036,cesar,0,hispanic
88037,william,0,hispanic
88038,angel,0,hispanic
88039,hugo,0,hispanic
88040,jose,0,hispanic
88041,adam,0,hispanic
88042,alfonso,0,hispanic
88043,alfredo,0,hispanic
88044,angel,0,hispanic
88045,angel,0,hispanic
88046,anthony,0,hispanic
88047,anthony,0,hispanic
88048,antonio,0,hispanic
88049,chris,0,hispanic
88050,eduardo,0,hispanic
88051,edward,0,hispanic
88052,eudin,0,hispanic
88053,francisco,0,hispanic
88054,gabriel,0,hispanic
88055,gerardo,0,hispanic
88056,gilberto,0,hispanic
88057,hector,0,hispanic
88058,jeffrey,0,hispanic
88059,jeffrey,0,hispanic
88060,jerry,0,hispanic
88061,john,0,hispanic
88062,john,0,hispanic
88063,jonathan,0,hispanic
88064,jose,0,hispanic
88065,jose,0,hispanic
88066,jose,0,hispanic
88067,jose,0,hispanic
88068,jose,0,hispanic
88069,juan,0,hispanic
88070,juan,0,hispanic
88071,juan,0,hispanic
88072,juan,0,hispanic
88073,kenneth,0,hispanic
88074,kenneth,0,hispanic
88075,leonel,0,hispanic
88076,luis,0,hispanic
88077,luis,0,hispanic
88078,macario,0,hispanic
88079,marc,0,hispanic
88080,matthew,0,hispanic
88081,matthew,0,hispanic
88082,mauricio,0,hispanic
88083,nestor,0,hispanic
88084,norberto,0,hispanic
88085,orlando,0,hispanic
88086,roberto,0,hispanic
88087,rocke,0,hispanic
88088,santino,0,hispanic
88089,sergio,0,hispanic
88090,walter,0,hispanic
88091,william,0,hispanic
88092,tomas,0,hispanic
88093,jose,0,hispanic
88094,joshuat,0,hispanic
88095,josue,0,hispanic
88096,hugo,0,hispanic
88097,leonardo,0,hispanic
88098,jose,0,hispanic
88099,angel,0,hispanic
88100,melquiades,0,hispanic
88101,julio,0,hispanic
88102,loupe,0,hispanic
88103,silvestre,0,hispanic
88104,byron,0,hispanic
88105,eduardo,0,hispanic
88106,roberto,0,hispanic
88107,juan,0,hispanic
88108,alberto,0,hispanic
88109,frank,0,hispanic
88110,gabriel,0,hispanic
88111,gilberto,0,hispanic
88112,luis,0,hispanic
88113,robert,0,hispanic
88114,osmundo,0,hispanic
88115,seledonio,0,hispanic
88116,carlos,0,hispanic
88117,olmedo,0,hispanic
88118,francisco,0,hispanic
88119,luis,0,hispanic
88120,robert,0,hispanic
88121,john,0,hispanic
88122,alberto,0,hispanic
88123,alexander,0,hispanic
88124,eduardo,0,hispanic
88125,felix,0,hispanic
88126,jose,0,hispanic
88127,michael,0,hispanic
88128,michael,0,hispanic
88129,ramon,0,hispanic
88130,ricardo,0,hispanic
88131,samuel,0,hispanic
88132,wilfredo,0,hispanic
88133,jonathan,0,hispanic
88134,uriel,0,hispanic
88135,aron,0,hispanic
88136,guellermo,0,hispanic
88137,manuel,0,hispanic
88138,jose,0,hispanic
88139,raymond,0,hispanic
88140,christian,0,hispanic
88141,joan,0,hispanic
88142,reynaldo,0,hispanic
88143,carlos,0,hispanic
88144,daniel,0,hispanic
88145,jaime,0,hispanic
88146,jose,0,hispanic
88147,jorge,0,hispanic
88148,eric,0,hispanic
88149,refugio,0,hispanic
88150,haroon,0,hispanic
88151,brandon,0,hispanic
88152,humberto,0,hispanic
88153,pedro,0,hispanic
88154,dominic,0,hispanic
88155,damian,0,hispanic
88156,humberto,0,hispanic
88157,santos,0,hispanic
88158,joel,0,hispanic
88159,amador,0,hispanic
88160,david,0,hispanic
88161,edmundo,0,hispanic
88162,eduardo,0,hispanic
88163,edwin,0,hispanic
88164,emilio,0,hispanic
88165,hiram,0,hispanic
88166,joseph,0,hispanic
88167,luis,0,hispanic
88168,luis,0,hispanic
88169,michael,0,hispanic
88170,miguel,0,hispanic
88171,ramon,0,hispanic
88172,roberto,0,hispanic
88173,thomas,0,hispanic
88174,jorge,0,hispanic
88175,jason,0,hispanic
88176,anthony,0,hispanic
88177,jorge,0,hispanic
88178,juan,0,hispanic
88179,guillermo,0,hispanic
88180,john,0,hispanic
88181,javier,0,hispanic
88182,juan,0,hispanic
88183,henry,0,hispanic
88184,gerardo,0,hispanic
88185,jose,0,hispanic
88186,jorge,0,hispanic
88187,orlando,0,hispanic
88188,ponciano,0,hispanic
88189,fulgencio,0,hispanic
88190,miguel,0,hispanic
88191,angel,0,hispanic
88192,jose,0,hispanic
88193,tirso,0,hispanic
88194,edgar,0,hispanic
88195,hector,0,hispanic
88196,hugo,0,hispanic
88197,jaime,0,hispanic
88198,javier,0,hispanic
88199,juan,0,hispanic
88200,rafael,0,hispanic
88201,rene,0,hispanic
88202,santiago,0,hispanic
88203,maykel,0,hispanic
88204,alexander,0,hispanic
88205,ariez,0,hispanic
88206,jordan,0,hispanic
88207,jose,0,hispanic
88208,jose,0,hispanic
88209,kenneth,0,hispanic
88210,miguel,0,hispanic
88211,robert,0,hispanic
88212,guillermo,0,hispanic
88213,george,0,hispanic
88214,cruz,0,hispanic
88215,miguel,0,hispanic
88216,eduardo,0,hispanic
88217,alexis,0,hispanic
88218,alfonso,0,hispanic
88219,antonio,0,hispanic
88220,armando,0,hispanic
88221,armando,0,hispanic
88222,arnaldo,0,hispanic
88223,arturo,0,hispanic
88224,augustin,0,hispanic
88225,aurelio,0,hispanic
88226,baltazar,0,hispanic
88227,caesar,0,hispanic
88228,cesar,0,hispanic
88229,christopher,0,hispanic
88230,daniel,0,hispanic
88231,daniel,0,hispanic
88232,daniel,0,hispanic
88233,david,0,hispanic
88234,domingo,0,hispanic
88235,edin,0,hispanic
88236,eduardo,0,hispanic
88237,edwin,0,hispanic
88238,edwin,0,hispanic
88239,efrain,0,hispanic
88240,erickson,0,hispanic
88241,evans,0,hispanic
88242,felix,0,hispanic
88243,florentino,0,hispanic
88244,francisco,0,hispanic
88245,gabriel,0,hispanic
88246,guillermo,0,hispanic
88247,hubardo,0,hispanic
88248,javier,0,hispanic
88249,jeffrey,0,hispanic
88250,jimmy,0,hispanic
88251,joe,0,hispanic
88252,joe,0,hispanic
88253,jorel,0,hispanic
88254,jose,0,hispanic
88255,jose,0,hispanic
88256,jose,0,hispanic
88257,juan,0,hispanic
88258,juan,0,hispanic
88259,julio,0,hispanic
88260,justin,0,hispanic
88261,lucas,0,hispanic
88262,lucas,0,hispanic
88263,luis,0,hispanic
88264,luis,0,hispanic
88265,luis,0,hispanic
88266,manolo,0,hispanic
88267,manuel,0,hispanic
88268,manuel,0,hispanic
88269,manuel,0,hispanic
88270,mario,0,hispanic
88271,marsanti,0,hispanic
88272,melvin,0,hispanic
88273,michael,0,hispanic
88274,michael,0,hispanic
88275,michael,0,hispanic
88276,michael,0,hispanic
88277,nelson,0,hispanic
88278,nicholas,0,hispanic
88279,omartin,0,hispanic
88280,ramon,0,hispanic
88281,raymond,0,hispanic
88282,regino,0,hispanic
88283,ricky,0,hispanic
88284,rigoberto,0,hispanic
88285,roberto,0,hispanic
88286,ronald,0,hispanic
88287,ruben,0,hispanic
88288,sergio,0,hispanic
88289,sergio,0,hispanic
88290,tony,0,hispanic
88291,victor,0,hispanic
88292,walter,0,hispanic
88293,walter,0,hispanic
88294,wilbert,0,hispanic
88295,william,0,hispanic
88296,yaser,0,hispanic
88297,luis,0,hispanic
88298,marco,0,hispanic
88299,carlos,0,hispanic
88300,arturo,0,hispanic
88301,miguel,0,hispanic
88302,jasel,0,hispanic
88303,efrain,0,hispanic
88304,romilio,0,hispanic
88305,jaser,0,hispanic
88306,jose,0,hispanic
88307,alexander,0,hispanic
88308,eddie,0,hispanic
88309,gelver,0,hispanic
88310,robinson,0,hispanic
88311,jose,0,hispanic
88312,juan,0,hispanic
88313,javier,0,hispanic
88314,peter,0,hispanic
88315,robert,0,hispanic
88316,adrian,0,hispanic
88317,carlos,0,hispanic
88318,eduardo,0,hispanic
88319,eliseo,0,hispanic
88320,jorge,0,hispanic
88321,jose,0,hispanic
88322,juan,0,hispanic
88323,lazaro,0,hispanic
88324,diego,0,hispanic
88325,maynor,0,hispanic
88326,orlando,0,hispanic
88327,nelson,0,hispanic
88328,ruben,0,hispanic
88329,edvaldo,0,hispanic
88330,edwin,0,hispanic
88331,fernando,0,hispanic
88332,mervin,0,hispanic
88333,alain,0,hispanic
88334,sadid,0,hispanic
88335,victor,0,hispanic
88336,emilio,0,hispanic
88337,kenneth,0,hispanic
88338,alexander,0,hispanic
88339,larry,0,hispanic
88340,francisco,0,hispanic
88341,yosvani,0,hispanic
88342,alexander,0,hispanic
88343,elizer,0,hispanic
88344,johnny,0,hispanic
88345,jonathan,0,hispanic
88346,jose,0,hispanic
88347,jose,0,hispanic
88348,juan,0,hispanic
88349,luis,0,hispanic
88350,rocky,0,hispanic
88351,sergio,0,hispanic
88352,ian,0,hispanic
88353,daniel,0,hispanic
88354,acencion,0,hispanic
88355,esau,0,hispanic
88356,samuel,0,hispanic
88357,raudel,0,hispanic
88358,carlos,0,hispanic
88359,jose,0,hispanic
88360,manuel,0,hispanic
88361,nelson,0,hispanic
88362,pedro,0,hispanic
88363,noe,0,hispanic
88364,isaias,0,hispanic
88365,ignacio,0,hispanic
88366,yoel,0,hispanic
88367,edwin,0,hispanic
88368,jose,0,hispanic
88369,felix,0,hispanic
88370,bienvenido,0,hispanic
88371,kelner,0,hispanic
88372,damian,0,hispanic
88373,david,0,hispanic
88374,ernesto,0,hispanic
88375,hector,0,hispanic
88376,hector,0,hispanic
88377,jairo,0,hispanic
88378,jason,0,hispanic
88379,jorge,0,hispanic
88380,joseph,0,hispanic
88381,luis,0,hispanic
88382,luis,0,hispanic
88383,luis,0,hispanic
88384,ramiro,0,hispanic
88385,samuel,0,hispanic
88386,william,0,hispanic
88387,erik,0,hispanic
88388,mario,0,hispanic
88389,hector,0,hispanic
88390,angel,0,hispanic
88391,rolando,0,hispanic
88392,jose,0,hispanic
88393,anthony,0,hispanic
88394,bobby,0,hispanic
88395,cayetano,0,hispanic
88396,cesar,0,hispanic
88397,emanuel,0,hispanic
88398,francisco,0,hispanic
88399,geobani,0,hispanic
88400,jason,0,hispanic
88401,javier,0,hispanic
88402,jay,0,hispanic
88403,jesus,0,hispanic
88404,kermit,0,hispanic
88405,luis,0,hispanic
88406,mark,0,hispanic
88407,ruiz,0,hispanic
88408,arturo,0,hispanic
88409,santo,0,hispanic
88410,pedro,0,hispanic
88411,gerzon,0,hispanic
88412,homero,0,hispanic
88413,carlos,0,hispanic
88414,carlos,0,hispanic
88415,felipe,0,hispanic
88416,guillermo,0,hispanic
88417,jeffrey,0,hispanic
88418,jorge,0,hispanic
88419,juan,0,hispanic
88420,kenneth,0,hispanic
88421,ludis,0,hispanic
88422,marcelo,0,hispanic
88423,mario,0,hispanic
88424,michael,0,hispanic
88425,nabor,0,hispanic
88426,juan,0,hispanic
88427,antonio,0,hispanic
88428,fernando,0,hispanic
88429,miguel,0,hispanic
88430,norman,0,hispanic
88431,adalberto,0,hispanic
88432,adam,0,hispanic
88433,eduardo,0,hispanic
88434,luis,0,hispanic
88435,luis,0,hispanic
88436,marco,0,hispanic
88437,pedro,0,hispanic
88438,miguel,0,hispanic
88439,jonathan,0,hispanic
88440,hansel,0,hispanic
88441,jose,0,hispanic
88442,alfredo,0,hispanic
88443,tony,0,hispanic
88444,guillermo,0,hispanic
88445,erik,0,hispanic
88446,joar,0,hispanic
88447,benito,0,hispanic
88448,joshua,0,hispanic
88449,juan,0,hispanic
88450,jesus,0,hispanic
88451,leonel,0,hispanic
88452,branden,0,hispanic
88453,octavio,0,hispanic
88454,carlos,0,hispanic
88455,maikel,0,hispanic
88456,ezequiel,0,hispanic
88457,bobby,0,hispanic
88458,david,0,hispanic
88459,francisco,0,hispanic
88460,jacinto,0,hispanic
88461,manuel,0,hispanic
88462,miguel,0,hispanic
88463,nestor,0,hispanic
88464,jamie,0,hispanic
88465,alvin,0,hispanic
88466,daniel,0,hispanic
88467,joel,0,hispanic
88468,luis,0,hispanic
88469,yadiel,0,hispanic
88470,ernesto,0,hispanic
88471,jose,0,hispanic
88472,jose,0,hispanic
88473,julio,0,hispanic
88474,marco,0,hispanic
88475,raul,0,hispanic
88476,yuniet,0,hispanic
88477,jesus,0,hispanic
88478,abiud,0,hispanic
88479,pedro,0,hispanic
88480,hector,0,hispanic
88481,nelson,0,hispanic
88482,denis,0,hispanic
88483,adrian,0,hispanic
88484,eliud,0,hispanic
88485,hector,0,hispanic
88486,jordan,0,hispanic
88487,joshua,0,hispanic
88488,luis,0,hispanic
88489,carlos,0,hispanic
88490,eloy,0,hispanic
88491,felix,0,hispanic
88492,ike,0,hispanic
88493,joseph,0,hispanic
88494,luis,0,hispanic
88495,miguel,0,hispanic
88496,omar,0,hispanic
88497,jose,0,hispanic
88498,carmelo,0,hispanic
88499,guillremo,0,hispanic
88500,rolando,0,hispanic
88501,juan,0,hispanic
88502,luis,0,hispanic
88503,jose,0,hispanic
88504,michael,0,hispanic
88505,phillip,0,hispanic
88506,alberto,0,hispanic
88507,christopher,0,hispanic
88508,luis,0,hispanic
88509,mario,0,hispanic
88510,antonio,0,hispanic
88511,jaime,0,hispanic
88512,oliver,0,hispanic
88513,alfonso,0,hispanic
88514,alfonso,0,hispanic
88515,andy,0,hispanic
88516,benjamin,0,hispanic
88517,brandon,0,hispanic
88518,christian,0,hispanic
88519,christopher,0,hispanic
88520,clemente,0,hispanic
88521,crespin,0,hispanic
88522,eddie,0,hispanic
88523,eladio,0,hispanic
88524,felix,0,hispanic
88525,gabriel,0,hispanic
88526,heine,0,hispanic
88527,henry,0,hispanic
88528,jahdel,0,hispanic
88529,james,0,hispanic
88530,jessie,0,hispanic
88531,jesus,0,hispanic
88532,jorge,0,hispanic
88533,jorge,0,hispanic
88534,jose,0,hispanic
88535,jose,0,hispanic
88536,joseph,0,hispanic
88537,juan,0,hispanic
88538,juan,0,hispanic
88539,julio,0,hispanic
88540,leonardo,0,hispanic
88541,leonardo,0,hispanic
88542,marcos,0,hispanic
88543,maykel,0,hispanic
88544,norberto,0,hispanic
88545,paul,0,hispanic
88546,paul,0,hispanic
88547,paul,0,hispanic
88548,pedro,0,hispanic
88549,pedro,0,hispanic
88550,primitivo,0,hispanic
88551,ramon,0,hispanic
88552,rodolfo,0,hispanic
88553,rolando,0,hispanic
88554,victor,0,hispanic
88555,alberto,0,hispanic
88556,juan,0,hispanic
88557,ramon,0,hispanic
88558,jesse,0,hispanic
88559,heuller,0,hispanic
88560,jesus,0,hispanic
88561,miguel,0,hispanic
88562,rafael,0,hispanic
88563,adrian,0,hispanic
88564,antonio,0,hispanic
88565,bernardo,0,hispanic
88566,francisco,0,hispanic
88567,luis,0,hispanic
88568,roberto,0,hispanic
88569,darlin,0,hispanic
88570,gabriel,0,hispanic
88571,justo,0,hispanic
88572,gerardo,0,hispanic
88573,alfredo,0,hispanic
88574,jorge,0,hispanic
88575,jose,0,hispanic
88576,orlando,0,hispanic
88577,deive,0,hispanic
88578,renier,0,hispanic
88579,jose,0,hispanic
88580,rafael,0,hispanic
88581,richard,0,hispanic
88582,estuardo,0,hispanic
88583,antonio,0,hispanic
88584,oscar,0,hispanic
88585,luis,0,hispanic
88586,cruz,0,hispanic
88587,julio,0,hispanic
88588,kevin,0,hispanic
88589,pablo,0,hispanic
88590,luis,0,hispanic
88591,angel,0,hispanic
88592,anthony,0,hispanic
88593,david,0,hispanic
88594,david,0,hispanic
88595,feliz,0,hispanic
88596,geraldo,0,hispanic
88597,jorge,0,hispanic
88598,yadiel,0,hispanic
88599,roberto,0,hispanic
88600,sandeep,0,hispanic
88601,edward,0,hispanic
88602,charles,0,hispanic
88603,daniel,0,hispanic
88604,ricky,0,hispanic
88605,christopher,0,hispanic
88606,martin,0,hispanic
88607,davey,0,hispanic
88608,ricardo,0,hispanic
88609,kevin,0,hispanic
88610,arturo,0,hispanic
88611,adal,0,hispanic
88612,rafael,0,hispanic
88613,javier,0,hispanic
88614,eddie,0,hispanic
88615,adolfo,0,hispanic
88616,carlos,0,hispanic
88617,ignacio,0,hispanic
88618,jose,0,hispanic
88619,julio,0,hispanic
88620,jose,0,hispanic
88621,jaime,0,hispanic
88622,julio,0,hispanic
88623,jose,0,hispanic
88624,bryan,0,hispanic
88625,deshawn,0,hispanic
88626,jorge,0,hispanic
88627,alfredo,0,hispanic
88628,anthony,0,hispanic
88629,david,0,hispanic
88630,eddie,0,hispanic
88631,edwin,0,hispanic
88632,edwin,0,hispanic
88633,harry,0,hispanic
88634,juan,0,hispanic
88635,miguel,0,hispanic
88636,pedro,0,hispanic
88637,valentin,0,hispanic
88638,victor,0,hispanic
88639,william,0,hispanic
88640,jonathan,0,hispanic
88641,mario,0,hispanic
88642,rigoberto,0,hispanic
88643,jose,0,hispanic
88644,naykin,0,hispanic
88645,michael,0,hispanic
88646,marco,0,hispanic
88647,roberto,0,hispanic
88648,alexis,0,hispanic
88649,arturo,0,hispanic
88650,diego,0,hispanic
88651,ixio,0,hispanic
88652,jacob,0,hispanic
88653,johnathan,0,hispanic
88654,jorge,0,hispanic
88655,jorge,0,hispanic
88656,jose,0,hispanic
88657,juan,0,hispanic
88658,pedro,0,hispanic
88659,mauricio,0,hispanic
88660,eric,0,hispanic
88661,rolando,0,hispanic
88662,jean,0,hispanic
88663,john,0,hispanic
88664,alexander,0,hispanic
88665,juan,0,hispanic
88666,david,0,hispanic
88667,juan,0,hispanic
88668,misael,0,hispanic
88669,omar,0,hispanic
88670,juan,0,hispanic
88671,alberto,0,hispanic
88672,jaime,0,hispanic
88673,carlos,0,hispanic
88674,andres,0,hispanic
88675,antonio,0,hispanic
88676,jesus,0,hispanic
88677,maynor,0,hispanic
88678,eduardo,0,hispanic
88679,cecilio,0,hispanic
88680,angel,0,hispanic
88681,martin,0,hispanic
88682,ricardo,0,hispanic
88683,raul,0,hispanic
88684,carlos,0,hispanic
88685,christopher,0,hispanic
88686,juan,0,hispanic
88687,jeorge,0,hispanic
88688,antonio,0,hispanic
88689,joseph,0,hispanic
88690,mark,0,hispanic
88691,john,0,hispanic
88692,jose,0,hispanic
88693,juan,0,hispanic
88694,moises,0,hispanic
88695,alejandro,0,hispanic
88696,carlos,0,hispanic
88697,david,0,hispanic
88698,adam,0,hispanic
88699,ivan,0,hispanic
88700,fidencio,0,hispanic
88701,daniel,0,hispanic
88702,eduardo,0,hispanic
88703,jairo,0,hispanic
88704,juan,0,hispanic
88705,lazaro,0,hispanic
88706,manuel,0,hispanic
88707,refugio,0,hispanic
88708,joaquin,0,hispanic
88709,rey,0,hispanic
88710,joshua,0,hispanic
88711,juan,0,hispanic
88712,alexis,0,hispanic
88713,andres,0,hispanic
88714,angel,0,hispanic
88715,angel,0,hispanic
88716,carlos,0,hispanic
88717,carlos,0,hispanic
88718,christopher,0,hispanic
88719,dennis,0,hispanic
88720,diego,0,hispanic
88721,eddie,0,hispanic
88722,edward,0,hispanic
88723,edwin,0,hispanic
88724,elemelec,0,hispanic
88725,elesio,0,hispanic
88726,epifanio,0,hispanic
88727,felix,0,hispanic
88728,gabriel,0,hispanic
88729,george,0,hispanic
88730,gil,0,hispanic
88731,henry,0,hispanic
88732,jaime,0,hispanic
88733,jaymie,0,hispanic
88734,jeovany,0,hispanic
88735,johnny,0,hispanic
88736,jose,0,hispanic
88737,jose,0,hispanic
88738,jose,0,hispanic
88739,jose,0,hispanic
88740,jose,0,hispanic
88741,jose,0,hispanic
88742,jose,0,hispanic
88743,juan,0,hispanic
88744,julio,0,hispanic
88745,luis,0,hispanic
88746,luis,0,hispanic
88747,luis,0,hispanic
88748,luis,0,hispanic
88749,michael,0,hispanic
88750,miguel,0,hispanic
88751,nicholas,0,hispanic
88752,pascual,0,hispanic
88753,pedro,0,hispanic
88754,pedro,0,hispanic
88755,ralph,0,hispanic
88756,ramon,0,hispanic
88757,ramon,0,hispanic
88758,raul,0,hispanic
88759,raul,0,hispanic
88760,raymond,0,hispanic
88761,robert,0,hispanic
88762,marvin,0,hispanic
88763,pedro,0,hispanic
88764,xavier,0,hispanic
88765,angel,0,hispanic
88766,joshua,0,hispanic
88767,marcial,0,hispanic
88768,rufino,0,hispanic
88769,guadalupe,0,hispanic
88770,julian,0,hispanic
88771,luis,0,hispanic
88772,rivera,0,hispanic
88773,edwin,0,hispanic
88774,edwin,0,hispanic
88775,francisco,0,hispanic
88776,jose,0,hispanic
88777,mario,0,hispanic
88778,michael,0,hispanic
88779,harry,0,hispanic
88780,juan,0,hispanic
88781,noel,0,hispanic
88782,teodoro,0,hispanic
88783,jose,0,hispanic
88784,rafael,0,hispanic
88785,khalil,0,hispanic
88786,alberto,0,hispanic
88787,eddie,0,hispanic
88788,james,0,hispanic
88789,jose,0,hispanic
88790,josue,0,hispanic
88791,wilmer,0,hispanic
88792,andres,0,hispanic
88793,eric,0,hispanic
88794,freddy,0,hispanic
88795,jeff,0,hispanic
88796,jose,0,hispanic
88797,raymond,0,hispanic
88798,rolando,0,hispanic
88799,maynor,0,hispanic
88800,fabian,0,hispanic
88801,jose,0,hispanic
88802,andres,0,hispanic
88803,geovanny,0,hispanic
88804,lazaro,0,hispanic
88805,samuel,0,hispanic
88806,antonio,0,hispanic
88807,jesus,0,hispanic
88808,ricardo,0,hispanic
88809,william,0,hispanic
88810,darwin,0,hispanic
88811,fabian,0,hispanic
88812,enrique,0,hispanic
88813,edilmar,0,hispanic
88814,jose,0,hispanic
88815,ezequiel,0,hispanic
88816,jose,0,hispanic
88817,guillermo,0,hispanic
88818,james,0,hispanic
88819,juan,0,hispanic
88820,oreste,0,hispanic
88821,misael,0,hispanic
88822,alberto,0,hispanic
88823,christian,0,hispanic
88824,richard,0,hispanic
88825,francisco,0,hispanic
88826,aldo,0,hispanic
88827,jorge,0,hispanic
88828,manuel,0,hispanic
88829,javier,0,hispanic
88830,esteban,0,hispanic
88831,justin,0,hispanic
88832,diego,0,hispanic
88833,jamaine,0,hispanic
88834,michael,0,hispanic
88835,juan,0,hispanic
88836,carlos,0,hispanic
88837,henry,0,hispanic
88838,steven,0,hispanic
88839,abel,0,hispanic
88840,christian,0,hispanic
88841,roberto,0,hispanic
88842,tito,0,hispanic
88843,samuel,0,hispanic
88844,jorge,0,hispanic
88845,eugenio,0,hispanic
88846,daniel,0,hispanic
88847,alfredo,0,hispanic
88848,ernesto,0,hispanic
88849,francisco,0,hispanic
88850,heladio,0,hispanic
88851,jean,0,hispanic
88852,luis,0,hispanic
88853,vidal,0,hispanic
88854,abelardo,0,hispanic
88855,nelson,0,hispanic
88856,orlando,0,hispanic
88857,jose,0,hispanic
88858,pelagio,0,hispanic
88859,andrew,0,hispanic
88860,gustavo,0,hispanic
88861,sotero,0,hispanic
88862,eddie,0,hispanic
88863,jorge,0,hispanic
88864,frank,0,hispanic
88865,robert,0,hispanic
88866,pedro,0,hispanic
88867,bernardo,0,hispanic
88868,alexis,0,hispanic
88869,alvaro,0,hispanic
88870,andres,0,hispanic
88871,anibal,0,hispanic
88872,antonio,0,hispanic
88873,apolinar,0,hispanic
88874,armando,0,hispanic
88875,arturo,0,hispanic
88876,augustine,0,hispanic
88877,bilmar,0,hispanic
88878,cabrera,0,hispanic
88879,carlos,0,hispanic
88880,daniel,0,hispanic
88881,daniel,0,hispanic
88882,danny,0,hispanic
88883,david,0,hispanic
88884,emiliano,0,hispanic
88885,eugenio,0,hispanic
88886,fernando,0,hispanic
88887,francisco,0,hispanic
88888,george,0,hispanic
88889,gerado,0,hispanic
88890,gilbert,0,hispanic
88891,gilberto,0,hispanic
88892,hebesher,0,hispanic
88893,hector,0,hispanic
88894,isaac,0,hispanic
88895,israel,0,hispanic
88896,ivan,0,hispanic
88897,ivan,0,hispanic
88898,izah,0,hispanic
88899,james,0,hispanic
88900,jason,0,hispanic
88901,javier,0,hispanic
88902,jonathan,0,hispanic
88903,jose,0,hispanic
88904,joshua,0,hispanic
88905,josue,0,hispanic
88906,juan,0,hispanic
88907,juan,0,hispanic
88908,julio,0,hispanic
88909,kenneth,0,hispanic
88910,luis,0,hispanic
88911,luis,0,hispanic
88912,manuel,0,hispanic
88913,marc,0,hispanic
88914,marco,0,hispanic
88915,mark,0,hispanic
88916,melvin,0,hispanic
88917,michael,0,hispanic
88918,michael,0,hispanic
88919,norman,0,hispanic
88920,orlando,0,hispanic
88921,oscar,0,hispanic
88922,rafael,0,hispanic
88923,rafael,0,hispanic
88924,raul,0,hispanic
88925,ricardo,0,hispanic
88926,richard,0,hispanic
88927,robert,0,hispanic
88928,roberto,0,hispanic
88929,rodolfo,0,hispanic
88930,rolando,0,hispanic
88931,ryan,0,hispanic
88932,sabreno,0,hispanic
88933,sergio,0,hispanic
88934,tommy,0,hispanic
88935,yandi,0,hispanic
88936,marco,0,hispanic
88937,baldomero,0,hispanic
88938,pablo,0,hispanic
88939,carlos,0,hispanic
88940,jorge,0,hispanic
88941,manuel,0,hispanic
88942,steven,0,hispanic
88943,jaime,0,hispanic
88944,guzman,0,hispanic
88945,nicolas,0,hispanic
88946,mario,0,hispanic
88947,juvenal,0,hispanic
88948,nereo,0,hispanic
88949,noberto,0,hispanic
88950,johnathan,0,hispanic
88951,marco,0,hispanic
88952,calletano,0,hispanic
88953,guillermo,0,hispanic
88954,marco,0,hispanic
88955,pablo,0,hispanic
88956,daniel,0,hispanic
88957,cristobal,0,hispanic
88958,fernando,0,hispanic
88959,jose,0,hispanic
88960,arnaldo,0,hispanic
88961,pedro,0,hispanic
88962,viviano,0,hispanic
88963,henrry,0,hispanic
88964,andy,0,hispanic
88965,maximiliano,0,hispanic
88966,gerardo,0,hispanic
88967,luis,0,hispanic
88968,roberto,0,hispanic
88969,wilfredo,0,hispanic
88970,julian,0,hispanic
88971,carlos,0,hispanic
88972,andrew,0,hispanic
88973,pedro,0,hispanic
88974,alexander,0,hispanic
88975,joel,0,hispanic
88976,enrique,0,hispanic
88977,jorge,0,hispanic
88978,norbert,0,hispanic
88979,antonio,0,hispanic
88980,felipe,0,hispanic
88981,louis,0,hispanic
88982,carlos,0,hispanic
88983,eugenio,0,hispanic
88984,ivan,0,hispanic
88985,severino,0,hispanic
88986,jorge,0,hispanic
88987,eric,0,hispanic
88988,luis,0,hispanic
88989,victor,0,hispanic
88990,luis,0,hispanic
88991,edwin,0,hispanic
88992,fernando,0,hispanic
88993,jesus,0,hispanic
88994,manuel,0,hispanic
88995,baldomero,0,hispanic
88996,miguel,0,hispanic
88997,heriberto,0,hispanic
88998,alexis,0,hispanic
88999,antonio,0,hispanic
89000,derek,0,hispanic
